GOV,Level of government,TAX,Revenue category,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
FED,Federal or Central government,NTR_BC,Non-tax revenue: Other property income,2017,2017,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,NTR_BC,Non-tax revenue: Other property income,2018,2018,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,NTR_BC,Non-tax revenue: Other property income,2019,2019,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,NTR_BC,Non-tax revenue: Other property income,2020,2020,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,NTR_BC,Non-tax revenue: Other property income,2021,2021,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2004,2004,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2005,2005,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2006,2006,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2007,2007,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2008,2008,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2009,2009,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2010,2010,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2011,2011,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2012,2012,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2013,2013,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2014,2014,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2015,2015,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2016,2016,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2017,2017,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2018,2018,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2019,2019,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2020,2020,LSL,Loti,6,Millions,,,0,,
NES,Total,NTR_BC,Non-tax revenue: Other property income,2021,2021,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2004,2004,LSL,Loti,6,Millions,,,164.54,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2005,2005,LSL,Loti,6,Millions,,,170.27,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2006,2006,LSL,Loti,6,Millions,,,153.19,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2007,2007,LSL,Loti,6,Millions,,,182.36,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2008,2008,LSL,Loti,6,Millions,,,122.54,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2009,2009,LSL,Loti,6,Millions,,,193.09,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2010,2010,LSL,Loti,6,Millions,,,148.58,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2011,2011,LSL,Loti,6,Millions,,,152.74,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2012,2012,LSL,Loti,6,Millions,,,147.44,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2013,2013,LSL,Loti,6,Millions,,,160.24,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2014,2014,LSL,Loti,6,Millions,,,202.79,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2015,2015,LSL,Loti,6,Millions,,,215.53,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2016,2016,LSL,Loti,6,Millions,,,256.17,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2017,2017,LSL,Loti,6,Millions,,,168.92,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2018,2018,LSL,Loti,6,Millions,,,166.34,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2019,2019,LSL,Loti,6,Millions,,,115.431,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2020,2020,LSL,Loti,6,Millions,,,142.899,,
FED,Federal or Central government,NTR_C,Non-tax revenue: Sales of goods and services,2021,2021,LSL,Loti,6,Millions,,,62.872,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2004,2004,LSL,Loti,6,Millions,,,164.54,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2005,2005,LSL,Loti,6,Millions,,,170.27,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2006,2006,LSL,Loti,6,Millions,,,153.19,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2007,2007,LSL,Loti,6,Millions,,,182.36,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2008,2008,LSL,Loti,6,Millions,,,122.54,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2009,2009,LSL,Loti,6,Millions,,,193.09,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2010,2010,LSL,Loti,6,Millions,,,148.58,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2011,2011,LSL,Loti,6,Millions,,,152.74,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2012,2012,LSL,Loti,6,Millions,,,147.44,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2013,2013,LSL,Loti,6,Millions,,,160.24,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2014,2014,LSL,Loti,6,Millions,,,202.79,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2015,2015,LSL,Loti,6,Millions,,,215.53,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2016,2016,LSL,Loti,6,Millions,,,256.17,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2017,2017,LSL,Loti,6,Millions,,,168.92,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2018,2018,LSL,Loti,6,Millions,,,166.34,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2019,2019,LSL,Loti,6,Millions,,,115.431,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2020,2020,LSL,Loti,6,Millions,,,142.899,,
NES,Total,NTR_C,Non-tax revenue: Sales of goods and services,2021,2021,LSL,Loti,6,Millions,,,62.872,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2004,2004,LSL,Loti,6,Millions,,,6.31,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2005,2005,LSL,Loti,6,Millions,,,6.84,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2006,2006,LSL,Loti,6,Millions,,,17.08,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2007,2007,LSL,Loti,6,Millions,,,0.82,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2008,2008,LSL,Loti,6,Millions,,,1.38,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2009,2009,LSL,Loti,6,Millions,,,6.48,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2010,2010,LSL,Loti,6,Millions,,,2.49,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2011,2011,LSL,Loti,6,Millions,,,1.58,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2012,2012,LSL,Loti,6,Millions,,,0.49,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2013,2013,LSL,Loti,6,Millions,,,1.6,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2014,2014,LSL,Loti,6,Millions,,,3.39,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2015,2015,LSL,Loti,6,Millions,,,3.58,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2016,2016,LSL,Loti,6,Millions,,,4.15,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2017,2017,LSL,Loti,6,Millions,,,2.56,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2018,2018,LSL,Loti,6,Millions,,,0.45,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2019,2019,LSL,Loti,6,Millions,,,1.279,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2020,2020,LSL,Loti,6,Millions,,,0.717,,
FED,Federal or Central government,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2021,2021,LSL,Loti,6,Millions,,,0.411,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2004,2004,LSL,Loti,6,Millions,,,6.31,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2005,2005,LSL,Loti,6,Millions,,,6.84,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2006,2006,LSL,Loti,6,Millions,,,17.08,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2007,2007,LSL,Loti,6,Millions,,,0.82,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2008,2008,LSL,Loti,6,Millions,,,1.38,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2009,2009,LSL,Loti,6,Millions,,,6.48,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2010,2010,LSL,Loti,6,Millions,,,2.49,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2011,2011,LSL,Loti,6,Millions,,,1.58,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2012,2012,LSL,Loti,6,Millions,,,0.49,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2013,2013,LSL,Loti,6,Millions,,,1.6,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2014,2014,LSL,Loti,6,Millions,,,3.39,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2015,2015,LSL,Loti,6,Millions,,,3.58,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2016,2016,LSL,Loti,6,Millions,,,4.15,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2017,2017,LSL,Loti,6,Millions,,,2.56,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2018,2018,LSL,Loti,6,Millions,,,0.45,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2019,2019,LSL,Loti,6,Millions,,,1.279,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2020,2020,LSL,Loti,6,Millions,,,0.717,,
NES,Total,NTR_D,"Non-tax revenue: Fines, penalties and forfeits",2021,2021,LSL,Loti,6,Millions,,,0.411,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2004,2004,LSL,Loti,6,Millions,,,2012.4,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2005,2005,LSL,Loti,6,Millions,,,2306,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2006,2006,LSL,Loti,6,Millions,,,3945,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2007,2007,LSL,Loti,6,Millions,,,4097.7,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2008,2008,LSL,Loti,6,Millions,,,4900.6,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2009,2009,LSL,Loti,6,Millions,,,4918,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2010,2010,LSL,Loti,6,Millions,,,2627.9,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2011,2011,LSL,Loti,6,Millions,,,2752.6,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2012,2012,LSL,Loti,6,Millions,,,5966.3,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2013,2013,LSL,Loti,6,Millions,,,6054.6,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2014,2014,LSL,Loti,6,Millions,,,7034.1,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2015,2015,LSL,Loti,6,Millions,,,6398.2,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2016,2016,LSL,Loti,6,Millions,,,4518.966,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2017,2017,LSL,Loti,6,Millions,,,6154.199,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2018,2018,LSL,Loti,6,Millions,,,5538.155,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2019,2019,LSL,Loti,6,Millions,,,6226.21,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2020,2020,LSL,Loti,6,Millions,,,8980.5,,
FED,Federal or Central government,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2021,2021,LSL,Loti,6,Millions,,,7537.233,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2004,2004,LSL,Loti,6,Millions,,,2012.4,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2005,2005,LSL,Loti,6,Millions,,,2306,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2006,2006,LSL,Loti,6,Millions,,,3945,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2007,2007,LSL,Loti,6,Millions,,,4097.7,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2008,2008,LSL,Loti,6,Millions,,,4900.6,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2009,2009,LSL,Loti,6,Millions,,,4918,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2010,2010,LSL,Loti,6,Millions,,,2627.9,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2011,2011,LSL,Loti,6,Millions,,,2752.6,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2012,2012,LSL,Loti,6,Millions,,,5966.3,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2013,2013,LSL,Loti,6,Millions,,,6054.6,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2014,2014,LSL,Loti,6,Millions,,,7034.1,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2015,2015,LSL,Loti,6,Millions,,,6398.2,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2016,2016,LSL,Loti,6,Millions,,,4518.966,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2017,2017,LSL,Loti,6,Millions,,,6154.199,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2018,2018,LSL,Loti,6,Millions,,,5538.155,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2019,2019,LSL,Loti,6,Millions,,,6226.21,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2020,2020,LSL,Loti,6,Millions,,,8980.5,,
NES,Total,NTR_E,Non-tax revenue: Miscellaneous and unidentified revenue,2021,2021,LSL,Loti,6,Millions,,,7537.233,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2004,2004,LSL,Loti,6,Millions,,,2012.4,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2005,2005,LSL,Loti,6,Millions,,,2306,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2006,2006,LSL,Loti,6,Millions,,,3945,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2007,2007,LSL,Loti,6,Millions,,,4097.7,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2008,2008,LSL,Loti,6,Millions,,,4900.6,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2009,2009,LSL,Loti,6,Millions,,,4918,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2010,2010,LSL,Loti,6,Millions,,,2627.9,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2011,2011,LSL,Loti,6,Millions,,,2752.6,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2012,2012,LSL,Loti,6,Millions,,,5966.3,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2013,2013,LSL,Loti,6,Millions,,,6054.6,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2014,2014,LSL,Loti,6,Millions,,,7034.1,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2015,2015,LSL,Loti,6,Millions,,,6398.2,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2016,2016,LSL,Loti,6,Millions,,,4518.966,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2017,2017,LSL,Loti,6,Millions,,,6154.199,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2018,2018,LSL,Loti,6,Millions,,,5538.155,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2019,2019,LSL,Loti,6,Millions,,,6226.21,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2020,2020,LSL,Loti,6,Millions,,,8980.5,,
FED,Federal or Central government,NTR_E_L01_LSO,SACU revenue,2021,2021,LSL,Loti,6,Millions,,,7537.233,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2004,2004,LSL,Loti,6,Millions,,,2012.4,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2005,2005,LSL,Loti,6,Millions,,,2306,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2006,2006,LSL,Loti,6,Millions,,,3945,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2007,2007,LSL,Loti,6,Millions,,,4097.7,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2008,2008,LSL,Loti,6,Millions,,,4900.6,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2009,2009,LSL,Loti,6,Millions,,,4918,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2010,2010,LSL,Loti,6,Millions,,,2627.9,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2011,2011,LSL,Loti,6,Millions,,,2752.6,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2012,2012,LSL,Loti,6,Millions,,,5966.3,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2013,2013,LSL,Loti,6,Millions,,,6054.6,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2014,2014,LSL,Loti,6,Millions,,,7034.1,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2015,2015,LSL,Loti,6,Millions,,,6398.2,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2016,2016,LSL,Loti,6,Millions,,,4518.966,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2017,2017,LSL,Loti,6,Millions,,,6154.199,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2018,2018,LSL,Loti,6,Millions,,,5538.155,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2019,2019,LSL,Loti,6,Millions,,,6226.21,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2020,2020,LSL,Loti,6,Millions,,,8980.5,,
NES,Total,NTR_E_L01_LSO,SACU revenue,2021,2021,LSL,Loti,6,Millions,,,7537.233,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2004,2004,LSL,Loti,6,Millions,,,2391.36,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2005,2005,LSL,Loti,6,Millions,,,2752.63,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2006,2006,LSL,Loti,6,Millions,,,4475.76,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2007,2007,LSL,Loti,6,Millions,,,4645.41,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2008,2008,LSL,Loti,6,Millions,,,5489.31,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2009,2009,LSL,Loti,6,Millions,,,5589.62,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2010,2010,LSL,Loti,6,Millions,,,4362.22,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2011,2011,LSL,Loti,6,Millions,,,4017.82,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2012,2012,LSL,Loti,6,Millions,,,7125.6,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2013,2013,LSL,Loti,6,Millions,,,7494.22,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2014,2014,LSL,Loti,6,Millions,,,8536.19,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2015,2015,LSL,Loti,6,Millions,,,8011.57,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2016,2016,LSL,Loti,6,Millions,,,6228.706,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2017,2017,LSL,Loti,6,Millions,,,7782.799,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2018,2018,LSL,Loti,6,Millions,,,7317.476,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2019,2019,LSL,Loti,6,Millions,,,7673.179,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2020,2020,LSL,Loti,6,Millions,,,10800.866,,
FED,Federal or Central government,TOTALNTNG,Total non-tax revenue excluding grants,2021,2021,LSL,Loti,6,Millions,,,9548.196,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2004,2004,LSL,Loti,6,Millions,,,2391.36,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2005,2005,LSL,Loti,6,Millions,,,2752.63,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2006,2006,LSL,Loti,6,Millions,,,4475.76,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2007,2007,LSL,Loti,6,Millions,,,4645.41,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2008,2008,LSL,Loti,6,Millions,,,5489.31,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2009,2009,LSL,Loti,6,Millions,,,5589.62,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2010,2010,LSL,Loti,6,Millions,,,4362.22,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2011,2011,LSL,Loti,6,Millions,,,4017.82,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2012,2012,LSL,Loti,6,Millions,,,7125.6,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2013,2013,LSL,Loti,6,Millions,,,7494.22,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2014,2014,LSL,Loti,6,Millions,,,8536.19,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2015,2015,LSL,Loti,6,Millions,,,8011.57,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2016,2016,LSL,Loti,6,Millions,,,6228.706,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2017,2017,LSL,Loti,6,Millions,,,7782.799,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2018,2018,LSL,Loti,6,Millions,,,7317.476,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2019,2019,LSL,Loti,6,Millions,,,7673.179,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2020,2020,LSL,Loti,6,Millions,,,10800.866,,
NES,Total,TOTALNTNG,Total non-tax revenue excluding grants,2021,2021,LSL,Loti,6,Millions,,,9548.196,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2004,2004,LSL,Loti,6,Millions,,,3837.734,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2005,2005,LSL,Loti,6,Millions,,,4215.054,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2006,2006,LSL,Loti,6,Millions,,,6019.629,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2007,2007,LSL,Loti,6,Millions,,,6481.955,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2008,2008,LSL,Loti,6,Millions,,,7710.824,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2009,2009,LSL,Loti,6,Millions,,,8184.764,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2010,2010,LSL,Loti,6,Millions,,,7294.919,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2011,2011,LSL,Loti,6,Millions,,,7412.247,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2012,2012,LSL,Loti,6,Millions,,,10664.867,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2013,2013,LSL,Loti,6,Millions,,,11916.102,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2014,2014,LSL,Loti,6,Millions,,,13718.494,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2015,2015,LSL,Loti,6,Millions,,,13883.813,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2016,2016,LSL,Loti,6,Millions,,,12223.512,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2017,2017,LSL,Loti,6,Millions,,,13877.826,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2018,2018,LSL,Loti,6,Millions,,,14606.415,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2019,2019,LSL,Loti,6,Millions,,,14920.918,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2020,2020,LSL,Loti,6,Millions,,,17571.733,,
FED,Federal or Central government,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2021,2021,LSL,Loti,6,Millions,,,17374.608,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2004,2004,LSL,Loti,6,Millions,,,3837.734,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2005,2005,LSL,Loti,6,Millions,,,4215.054,,
